VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,duration_min,trip_speed_mph,tip_percentage,pickup_hour,pickup_period,PU_Borough,PU_Zone,PU_ServiceZone,DO_Borough,DO_Zone,DO_ServiceZone
1,2019-01-01 00:32:42,2019-01-01 00:58:33,2,3.3,1,N,141,170,2,17.5,0.5,0.5,0.0,0.0,0.3,18.8,,25.85,7.659574468085106,0.0,0,Night,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Murray Hill,Yellow Zone
1,2019-01-01 00:06:53,2019-01-01 00:09:46,1,0.7,1,N,142,142,1,4.5,0.5,0.5,1.4,0.0,0.3,7.2,,2.8833333333333333,14.566473988439306,31.11111111111111,0,Night,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone
1,2019-01-01 00:31:40,2019-01-01 00:36:27,1,0.4,1,N,43,161,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,4.783333333333333,5.017421602787457,0.0,0,Night,Manhattan,Central Park,Yellow Zone,Manhattan,Midtown Center,Yellow Zone
1,2019-01-01 00:38:41,2019-01-01 00:47:22,1,1.8,1,N,161,263,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,,8.683333333333334,12.437619961612285,22.941176470588236,0,Night,Manhattan,Midtown Center,Yellow Zone,Manhattan,Yorkville West,Yellow Zone
1,2019-01-01 00:48:31,2019-01-01 00:55:42,1,1.6,1,N,263,229,1,7.0,0.5,0.5,4.0,0.0,0.3,12.3,,7.183333333333334,13.364269141531322,57.14285714285714,0,Night,Manhattan,Yorkville West,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone
1,2019-01-01 00:58:48,2019-01-01 01:11:33,1,2.4,1,N,237,236,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,,12.75,11.294117647058824,22.380952380952383,0,Night,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone
1,2019-01-01 00:23:26,2019-01-01 00:26:41,1,0.9,1,N,141,229,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,3.25,16.615384615384617,0.0,0,Night,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone
1,2019-01-01 00:45:12,2019-01-01 00:47:47,1,0.4,1,N,137,107,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35,,2.5833333333333335,9.290322580645162,26.25,0,Night,Manhattan,Kips Bay,Yellow Zone,Manhattan,Gramercy,Yellow Zone
1,2019-01-01 00:51:16,2019-01-01 00:52:48,3,0.3,1,N,107,79,1,3.5,0.5,0.5,0.96,0.0,0.3,5.76,,1.5333333333333334,11.739130434782608,27.42857142857143,0,Night,Manhattan,Gramercy,Yellow Zone,Manhattan,East Village,Yellow Zone
1,2019-01-01 00:56:39,2019-01-01 01:13:47,1,1.8,1,N,79,164,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95,,17.133333333333333,6.303501945525292,22.083333333333332,0,Night,Manhattan,East Village,Yellow Zone,Manhattan,Midtown South,Yellow Zone
2,2019-01-01 00:50:42,2019-01-01 01:09:45,1,11.02,1,N,132,92,1,31.0,0.5,0.5,6.46,0.0,0.3,38.76,,19.05,34.70866141732283,20.838709677419352,0,Night,Queens,JFK Airport,Airports,Queens,Flushing,Boro Zone
2,2019-01-01 00:18:36,2019-01-01 00:22:10,1,0.67,1,N,170,162,1,4.5,0.5,0.5,1.45,0.0,0.3,7.25,,3.566666666666667,11.271028037383179,32.22222222222222,0,Night,Manhattan,Murray Hill,Yellow Zone,Manhattan,Midtown East,Yellow Zone
2,2019-01-01 00:23:31,2019-01-01 00:33:45,2,0.85,1,N,162,161,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,,10.233333333333333,4.98371335504886,23.466666666666665,0,Night,Manhattan,Midtown East,Yellow Zone,Manhattan,Midtown Center,Yellow Zone
2,2019-01-01 00:35:06,2019-01-01 00:56:01,1,1.01,1,N,161,164,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,20.916666666666668,2.8972111553784856,0.0,0,Night,Manhattan,Midtown Center,Yellow Zone,Manhattan,Midtown South,Yellow Zone
2,2019-01-01 00:58:44,2019-01-01 01:05:06,1,0.64,1,N,164,170,1,5.5,0.5,0.5,1.02,0.0,0.3,7.82,,6.366666666666666,6.031413612565446,18.545454545454547,0,Night,Manhattan,Midtown South,Yellow Zone,Manhattan,Murray Hill,Yellow Zone
2,2019-01-01 00:28:15,2019-01-01 00:52:51,1,15.31,1,N,132,226,2,41.5,0.5,0.5,0.0,0.0,0.3,42.8,,24.6,37.34146341463414,0.0,0,Night,Queens,JFK Airport,Airports,Queens,Sunnyside,Boro Zone
2,2019-01-01 00:53:45,2019-01-01 01:10:48,1,4.44,1,N,226,142,1,16.0,0.5,0.5,5.19,0.0,0.3,22.49,,17.05,15.624633431085044,32.4375,0,Night,Queens,Sunnyside,Boro Zone,Manhattan,Lincoln Square East,Yellow Zone
1,2019-01-01 00:09:20,2019-01-01 00:27:18,2,2.1,1,N,48,229,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,,17.966666666666665,7.012987012987014,0.0,0,Night,Manhattan,Clinton East,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone
1,2019-01-01 00:32:07,2019-01-01 00:39:28,2,2.1,1,N,229,262,1,8.5,0.5,0.5,4.0,0.0,0.3,13.8,,7.35,17.142857142857142,47.05882352941176,0,Night,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Yorkville East,Yellow Zone
1,2019-01-01 00:40:58,2019-01-01 01:02:32,2,4.5,1,N,262,145,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3,,21.566666666666666,12.519319938176197,0.0,0,Night,Manhattan,Yorkville East,Yellow Zone,Queens,Long Island City/Hunters Point,Boro Zone
2,2019-01-01 00:35:09,2019-01-01 00:44:14,2,1.03,1,N,249,125,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,9.083333333333334,6.803669724770642,0.0,0,Night,Manhattan,West Village,Yellow Zone,Manhattan,Hudson Sq,Yellow Zone
2,2019-01-01 00:25:13,2019-01-01 01:03:38,1,3.42,1,N,142,90,1,23.0,0.5,0.5,4.86,0.0,0.3,29.16,,38.416666666666664,5.341431670281996,21.1304347826087,0,Night,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Flatiron,Yellow Zone
2,2019-01-01 00:08:47,2019-01-01 00:19:46,1,3.25,1,N,24,140,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,,10.983333333333333,17.754172989377846,22.26086956521739,0,Night,Manhattan,Bloomingdale,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone
2,2019-01-01 00:23:29,2019-01-01 00:43:20,1,3.33,1,N,263,48,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56,,19.85,10.065491183879093,21.73333333333333,0,Night,Manhattan,Yorkville West,Yellow Zone,Manhattan,Clinton East,Yellow Zone
2,2019-01-01 00:49:14,2019-01-01 01:06:32,1,3.82,1,N,50,24,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56,,17.3,13.248554913294797,21.73333333333333,0,Night,Manhattan,Clinton West,Yellow Zone,Manhattan,Bloomingdale,Yellow Zone
2,2019-01-01 00:29:46,2019-01-01 00:44:06,2,3.34,1,N,234,263,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,,14.333333333333334,13.981395348837207,0.0,0,Night,Manhattan,Union Sq,Yellow Zone,Manhattan,Yorkville West,Yellow Zone
2,2019-01-01 00:50:25,2019-01-01 00:58:33,1,1.6,1,N,237,233,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,,8.133333333333333,11.803278688524593,23.25,0,Night,Manhattan,Upper East Side South,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone
1,2019-01-01 00:03:06,2019-01-01 00:11:51,1,1.0,1,N,249,114,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,8.75,6.857142857142857,0.0,0,Night,Manhattan,West Village,Yellow Zone,Manhattan,Greenwich Village South,Yellow Zone
1,2019-01-01 00:12:34,2019-01-01 00:45:47,1,1.3,1,N,114,90,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3,,33.21666666666667,2.3482187656798796,0.0,0,Night,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Flatiron,Yellow Zone
1,2019-01-01 00:58:21,2019-01-01 01:16:37,1,2.2,1,N,186,229,1,13.0,0.5,0.5,4.25,0.0,0.3,18.55,,18.266666666666666,7.226277372262775,32.69230769230769,0,Night,Manhattan,Penn Station/Madison Sq West,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone
1,2019-01-01 00:24:18,2019-01-01 00:39:54,1,2.1,1,N,79,233,1,11.0,0.5,0.5,3.65,0.0,0.3,15.95,,15.6,8.076923076923077,33.18181818181818,0,Night,Manhattan,East Village,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone
1,2019-01-01 00:45:58,2019-01-01 00:51:17,2,0.9,1,N,233,137,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,5.316666666666666,10.156739811912226,0.0,0,Night,Manhattan,UN/Turtle Bay South,Yellow Zone,Manhattan,Kips Bay,Yellow Zone
1,2019-01-01 00:52:41,2019-01-01 01:16:24,1,9.1,1,N,137,243,2,27.5,0.5,0.5,0.0,0.0,0.3,28.8,,23.716666666666665,23.021784961349265,0.0,0,Night,Manhattan,Kips Bay,Yellow Zone,Manhattan,Washington Heights North,Boro Zone
1,2019-01-01 00:13:51,2019-01-01 00:39:27,2,9.8,1,N,158,14,1,29.5,0.5,0.5,6.25,0.56,0.3,37.61,,25.6,22.96875,21.1864406779661,0,Night,Manhattan,Meatpacking/West Village West,Yellow Zone,Brooklyn,Bay Ridge,Boro Zone
1,2019-01-01 00:45:19,2019-01-01 00:55:53,0,1.0,1,N,107,170,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,10.566666666666666,5.678233438485805,0.0,0,Night,Manhattan,Gramercy,Yellow Zone,Manhattan,Murray Hill,Yellow Zone
2,2019-01-01 00:24:24,2019-01-01 00:29:00,2,1.13,1,N,43,75,1,5.5,0.5,0.5,13.2,0.0,0.3,20.0,,4.6,14.73913043478261,240.0,0,Night,Manhattan,Central Park,Yellow Zone,Manhattan,East Harlem South,Boro Zone
2,2019-01-01 00:34:48,2019-01-01 00:46:16,2,2.01,1,N,236,74,1,10.0,0.5,0.5,1.58,0.0,0.3,12.88,,11.466666666666667,10.517441860465114,15.8,0,Night,Manhattan,Upper East Side North,Yellow Zone,Manhattan,East Harlem North,Boro Zone
2,2019-01-01 00:47:25,2019-01-01 01:06:26,2,5.98,1,N,74,234,1,20.5,0.5,0.5,4.36,0.0,0.3,26.16,,19.016666666666666,18.867659947414552,21.26829268292683,0,Night,Manhattan,East Harlem North,Boro Zone,Manhattan,Union Sq,Yellow Zone
1,2019-01-01 00:45:19,2019-01-01 01:10:46,2,3.5,1,N,107,143,1,18.0,0.5,0.5,3.85,0.0,0.3,23.15,,25.45,8.25147347740668,21.38888888888889,0,Night,Manhattan,Gramercy,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone
2,2019-01-01 00:05:29,2019-01-01 00:15:00,2,1.9,1,N,229,164,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,9.516666666666667,11.978984238178633,0.0,0,Night,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Midtown South,Yellow Zone
2,2019-01-01 00:16:21,2019-01-01 00:44:48,3,5.41,1,N,234,41,1,21.5,0.5,0.5,3.0,0.0,0.3,25.8,,28.45,11.409490333919157,13.953488372093023,0,Night,Manhattan,Union Sq,Yellow Zone,Manhattan,Central Harlem,Boro Zone
1,2019-01-01 00:24:50,2019-01-01 00:54:13,1,5.3,1,N,144,236,1,21.5,0.5,0.5,4.55,0.0,0.3,27.35,,29.383333333333333,10.822461712989222,21.16279069767442,0,Night,Manhattan,Little Italy/NoLiTa,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone
1,2019-01-01 00:59:41,2019-01-01 01:10:23,1,2.0,1,N,236,140,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96,,10.7,11.214953271028039,22.736842105263158,0,Night,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone
1,2019-01-01 00:11:36,2019-01-01 00:17:59,1,1.1,1,N,237,236,1,6.5,0.5,0.5,2.3,0.0,0.3,10.1,,6.383333333333334,10.339425587467364,35.38461538461538,0,Night,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone
1,2019-01-01 00:34:41,2019-01-01 00:47:12,1,1.1,1,N,161,170,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35,,12.516666666666667,5.272969374167776,22.777777777777775,0,Night,Manhattan,Midtown Center,Yellow Zone,Manhattan,Murray Hill,Yellow Zone
1,2019-01-01 00:52:18,2019-01-01 01:02:28,1,1.4,1,N,234,161,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,10.166666666666666,8.262295081967213,0.0,0,Night,Manhattan,Union Sq,Yellow Zone,Manhattan,Midtown Center,Yellow Zone
2,2019-01-01 00:18:38,2019-01-01 00:23:21,1,1.41,1,N,238,41,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,4.716666666666667,17.93639575971731,0.0,0,Night,Manhattan,Upper West Side North,Yellow Zone,Manhattan,Central Harlem,Boro Zone
2,2019-01-01 00:31:56,2019-01-01 00:38:25,1,1.58,1,N,166,238,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,,6.483333333333333,14.62210796915167,23.466666666666665,0,Night,Manhattan,Morningside Heights,Boro Zone,Manhattan,Upper West Side North,Yellow Zone
2,2019-01-01 00:40:33,2019-01-01 00:47:48,1,1.69,1,N,238,41,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,,7.25,13.986206896551723,23.466666666666665,0,Night,Manhattan,Upper West Side North,Yellow Zone,Manhattan,Central Harlem,Boro Zone
2,2019-01-01 00:54:30,2019-01-01 01:09:16,1,4.73,1,N,151,243,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3,,14.766666666666667,19.21896162528217,0.0,0,Night,Manhattan,Manhattan Valley,Yellow Zone,Manhattan,Washington Heights North,Boro Zone
2,2019-01-01 00:19:21,2019-01-01 00:40:33,1,3.13,1,N,142,90,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3,,21.2,8.858490566037736,0.0,0,Night,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Flatiron,Yellow Zone
2,2019-01-01 00:47:31,2019-01-01 01:04:10,1,2.07,1,N,90,79,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,,16.65,7.45945945945946,0.0,0,Night,Manhattan,Flatiron,Yellow Zone,Manhattan,East Village,Yellow Zone
1,2019-01-01 00:15:58,2019-01-01 00:28:01,1,1.1,1,N,90,107,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,,12.05,5.477178423236515,22.941176470588236,0,Night,Manhattan,Flatiron,Yellow Zone,Manhattan,Gramercy,Yellow Zone
1,2019-01-01 00:32:12,2019-01-01 00:45:17,2,0.9,1,N,170,186,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35,,13.083333333333334,4.127388535031847,22.777777777777775,0,Night,Manhattan,Murray Hill,Yellow Zone,Manhattan,Penn Station/Madison Sq West,Yellow Zone
1,2019-01-01 00:47:28,2019-01-01 01:03:24,1,1.9,1,N,186,158,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,,15.933333333333334,7.154811715481172,0.0,0,Night,Manhattan,Penn Station/Madison Sq West,Yellow Zone,Manhattan,Meatpacking/West Village West,Yellow Zone
2,2019-01-01 00:48:10,2019-01-01 01:36:58,1,31.57,1,N,138,138,2,82.5,0.5,0.5,0.0,0.0,0.3,83.8,,48.8,38.81557377049181,0.0,0,Night,Queens,LaGuardia Airport,Airports,Queens,LaGuardia Airport,Airports
1,2019-01-01 00:07:13,2019-01-01 00:13:17,1,1.4,1,N,142,237,1,7.0,0.5,0.5,1.5,0.0,0.3,9.8,,6.066666666666666,13.846153846153845,21.428571428571427,0,Night,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone
1,2019-01-01 00:25:16,2019-01-01 00:38:40,2,2.6,1,N,142,233,1,11.0,0.5,0.5,3.05,0.0,0.3,15.35,,13.4,11.64179104477612,27.727272727272727,0,Night,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone
1,2019-01-01 00:40:44,2019-01-01 00:49:00,1,1.4,1,N,233,141,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55,,8.266666666666667,10.161290322580642,23.333333333333332,0,Night,Manhattan,UN/Turtle Bay South,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
1,2019-01-01 00:51:37,2019-01-01 00:59:24,3,1.4,1,N,141,162,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,7.783333333333333,10.792291220556745,0.0,0,Night,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Midtown East,Yellow Zone
1,2019-01-01 00:00:03,2019-01-01 00:04:26,1,0.6,1,N,80,112,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,4.383333333333334,8.212927756653992,0.0,0,Night,Brooklyn,East Williamsburg,Boro Zone,Brooklyn,Greenpoint,Boro Zone
1,2019-01-01 00:27:19,2019-01-01 00:55:14,1,6.5,1,Y,189,33,2,24.0,0.5,0.5,0.0,0.0,0.3,25.3,,27.916666666666668,13.970149253731343,0.0,0,Night,Brooklyn,Prospect Heights,Boro Zone,Brooklyn,Brooklyn Heights,Boro Zone
1,2019-01-01 00:56:26,2019-01-01 01:37:50,3,11.7,1,Y,33,95,1,39.5,0.5,0.5,5.0,0.0,0.3,45.8,,41.4,16.956521739130434,12.658227848101266,0,Night,Brooklyn,Brooklyn Heights,Boro Zone,Queens,Forest Hills,Boro Zone
1,2019-01-01 00:29:03,2019-01-01 00:41:25,1,2.5,1,N,74,151,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,,12.366666666666667,12.129380053908356,0.0,0,Night,Manhattan,East Harlem North,Boro Zone,Manhattan,Manhattan Valley,Yellow Zone
1,2019-01-01 00:50:58,2019-01-01 01:02:42,1,2.4,1,N,238,152,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,,11.733333333333333,12.272727272727273,0.0,0,Night,Manhattan,Upper West Side North,Yellow Zone,Manhattan,Manhattanville,Boro Zone
2,2019-01-01 00:21:05,2019-01-01 00:26:42,4,0.79,1,N,237,229,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,5.616666666666666,8.439169139465877,0.0,0,Night,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone
2,2019-01-01 00:40:48,2019-01-01 00:50:57,5,2.49,1,N,163,239,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,,10.15,14.7192118226601,0.0,0,Night,Manhattan,Midtown North,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone
2,2018-12-31 23:47:46,2018-12-31 23:53:24,1,1.06,1,N,141,229,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,5.633333333333334,11.289940828402367,0.0,23,Night,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone
2,2019-01-01 00:40:15,2019-01-01 00:59:33,2,1.95,1,N,234,48,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,,19.3,6.062176165803109,0.0,0,Night,Manhattan,Union Sq,Yellow Zone,Manhattan,Clinton East,Yellow Zone
1,2019-01-01 00:23:48,2019-01-01 00:34:16,1,1.0,1,N,161,170,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,10.466666666666667,5.732484076433121,0.0,0,Night,Manhattan,Midtown Center,Yellow Zone,Manhattan,Murray Hill,Yellow Zone
1,2019-01-01 00:36:27,2019-01-01 00:50:08,1,3.0,1,N,170,236,1,11.5,0.5,0.5,1.02,0.0,0.3,13.82,,13.683333333333334,13.154689403166868,8.869565217391305,0,Night,Manhattan,Murray Hill,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone
1,2019-01-01 00:53:01,2019-01-01 01:09:51,1,4.6,1,N,237,112,1,16.0,0.5,0.5,3.45,0.0,0.3,20.75,,16.833333333333332,16.396039603960396,21.5625,0,Night,Manhattan,Upper East Side South,Yellow Zone,Brooklyn,Greenpoint,Boro Zone
2,2019-01-01 00:44:34,2019-01-01 01:01:36,1,2.0,1,N,100,141,1,11.5,0.5,0.5,3.84,0.0,0.3,16.64,,17.033333333333335,7.045009784735812,33.391304347826086,0,Night,Manhattan,Garment District,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
2,2019-01-01 00:18:56,2019-01-01 00:26:27,1,1.85,1,N,229,236,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,7.516666666666667,14.76718403547672,0.0,0,Night,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone
2,2019-01-01 00:31:03,2019-01-01 00:48:17,1,2.37,1,N,236,164,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,,17.233333333333334,8.251450676982593,22.166666666666668,0,Night,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Midtown South,Yellow Zone
1,2019-01-01 00:06:28,2019-01-01 00:39:13,1,3.5,1,N,263,48,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8,,32.75,6.412213740458016,0.0,0,Night,Manhattan,Yorkville West,Yellow Zone,Manhattan,Clinton East,Yellow Zone
1,2019-01-01 00:39:46,2019-01-01 01:06:55,1,5.4,1,N,48,88,1,21.5,0.5,0.5,2.0,0.0,0.3,24.8,,27.15,11.933701657458565,9.30232558139535,0,Night,Manhattan,Clinton East,Yellow Zone,Manhattan,Financial District South,Yellow Zone
1,2019-01-01 00:34:20,2019-01-01 00:53:19,1,4.2,1,N,181,225,1,16.0,0.5,0.5,2.0,0.0,0.3,19.3,,18.983333333333334,13.274802458296753,12.5,0,Night,Brooklyn,Park Slope,Boro Zone,Brooklyn,Stuyvesant Heights,Boro Zone
2,2019-01-01 00:12:52,2019-01-01 00:19:26,1,3.23,1,N,262,224,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,,6.566666666666666,29.51269035532995,0.0,0,Night,Manhattan,Yorkville East,Yellow Zone,Manhattan,Stuy Town/Peter Cooper Village,Yellow Zone
2,2019-01-01 00:38:41,2019-01-01 00:45:17,1,1.4,1,N,162,141,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,,6.6,12.727272727272727,23.71428571428571,0,Night,Manhattan,Midtown East,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
2,2019-01-01 00:50:30,2019-01-01 00:56:16,1,0.88,1,N,263,236,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,5.766666666666667,9.15606936416185,0.0,0,Night,Manhattan,Yorkville West,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone
1,2019-01-01 00:14:41,2019-01-01 00:21:20,1,1.5,1,N,163,237,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,6.65,13.533834586466165,0.0,0,Night,Manhattan,Midtown North,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone
1,2019-01-01 00:22:56,2019-01-01 00:44:40,2,3.6,1,N,237,113,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8,,21.733333333333334,9.938650306748466,0.0,0,Night,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Greenwich Village North,Yellow Zone
1,2019-01-01 00:47:04,2019-01-01 01:04:59,2,3.6,1,N,113,33,1,14.0,0.5,0.5,3.8,0.0,0.3,19.1,,17.916666666666668,12.055813953488373,27.142857142857142,0,Night,Manhattan,Greenwich Village North,Yellow Zone,Brooklyn,Brooklyn Heights,Boro Zone
2,2019-01-01 00:55:40,2019-01-01 01:05:03,1,1.96,1,N,236,229,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,9.383333333333333,12.532859680284192,0.0,0,Night,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone
2,2019-01-01 00:05:27,2019-01-01 00:22:00,5,5.1,1,N,262,148,1,18.5,0.5,0.5,4.95,0.0,0.3,24.75,,16.55,18.48942598187311,26.756756756756754,0,Night,Manhattan,Yorkville East,Yellow Zone,Manhattan,Lower East Side,Yellow Zone
2,2019-01-01 00:24:36,2019-01-01 00:29:21,5,0.72,1,N,148,4,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,,4.75,9.094736842105263,25.2,0,Night,Manhattan,Lower East Side,Yellow Zone,Manhattan,Alphabet City,Yellow Zone
2,2019-01-01 00:36:10,2019-01-01 00:51:07,5,1.93,1,N,79,186,1,10.5,0.5,0.5,3.54,0.0,0.3,15.34,,14.95,7.745819397993311,33.714285714285715,0,Night,Manhattan,East Village,Yellow Zone,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2,2019-01-01 00:54:32,2019-01-01 01:03:00,5,0.85,1,N,90,249,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,,8.466666666666667,6.0236220472440944,30.0,0,Night,Manhattan,Flatiron,Yellow Zone,Manhattan,West Village,Yellow Zone
1,2019-01-01 00:11:52,2019-01-01 00:52:06,2,11.2,1,N,114,95,1,37.5,0.5,0.5,13.35,5.76,0.3,57.91,,40.233333333333334,16.702568351284174,35.6,0,Night,Manhattan,Greenwich Village South,Yellow Zone,Queens,Forest Hills,Boro Zone
1,2019-01-01 00:09:18,2019-01-01 00:25:55,3,2.9,1,N,264,264,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,16.616666666666667,10.471414242728185,0.0,0,Night,Unknown,,,Unknown,,
1,2019-01-01 00:43:45,2019-01-01 00:57:10,2,1.3,1,N,264,264,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,,13.416666666666666,5.813664596273292,0.0,0,Night,Unknown,,,Unknown,,
1,2019-01-01 00:59:04,2019-01-01 01:33:29,2,7.0,1,N,264,264,2,27.5,0.5,0.5,0.0,0.0,0.3,28.8,,34.416666666666664,12.203389830508476,0.0,0,Night,Unknown,,,Unknown,,
2,2019-01-01 00:33:51,2019-01-01 00:56:01,3,14.87,1,N,132,226,1,40.0,0.5,0.5,8.26,0.0,0.3,49.56,,22.166666666666668,40.249624060150374,20.65,0,Night,Queens,JFK Airport,Airports,Queens,Sunnyside,Boro Zone
2,2019-01-01 00:53:06,2019-01-01 00:59:22,1,0.79,1,N,161,233,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,6.266666666666667,7.563829787234043,0.0,0,Night,Manhattan,Midtown Center,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone
2,2019-01-01 00:11:29,2019-01-01 00:18:32,1,1.7,1,N,43,238,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,7.05,14.46808510638298,0.0,0,Night,Manhattan,Central Park,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone
2,2019-01-01 00:21:05,2019-01-01 00:50:55,1,3.78,1,N,238,68,1,20.0,0.5,0.5,3.2,0.0,0.3,24.5,,29.833333333333332,7.602234636871509,16.0,0,Night,Manhattan,Upper West Side North,Yellow Zone,Manhattan,East Chelsea,Yellow Zone
